PartcipantID:be17
InitialTimeStamp:15-03-37-078
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
3;13;3;2072346
3;14;1;2077383
3;14;11;2080389
3;14;2;2102408
3;14;21;2104063
3;14;3;2104428
3;15;1;2109492
3;15;11;2112480
3;15;2;2134497
3;15;21;2135303
3;15;3;2136515
3;16;1;2141558
3;16;11;2144564
3;16;2;2166582
3;16;21;2167705
3;16;3;2168612
3;17;1;2173656
3;17;11;2176663
3;17;2;2198679
3;17;21;2199244
3;17;3;2200700
3;18;1;2205743
3;18;11;2208749
3;18;2;2230766
3;18;21;2232221
3;18;3;2232781
3;19;1;2237822
3;19;11;2240825
3;19;2;2262840
3;19;21;2263533
3;19;3;2264862
3;20;1;2269903
3;20;11;2272910
3;20;2;2294926
3;20;21;2295959
3;20;3;2296944
3;21;1;2301982
3;21;11;2304987
3;21;2;2327002
3;21;21;2327785
3;21;3;2329018
3;22;1;2334059
3;22;11;2337065
3;22;2;2359082
3;22;21;2359994
3;22;3;2361111
3;23;1;2366149
3;23;11;2369160
3;23;2;2391175
3;23;21;2391881
3;23;3;2393192
3;24;1;2398231
3;24;11;2401238
3;24;2;2423257
3;24;21;2424074
3;24;3;2425277
3;24;5;2430322
